snapshot,Biomass gasification,Imports,Methane Reformation with CCUS,Networked Electrolysis,Non-networked Electrolysis,Nuclear Electrolysis
2050-01-10 01:00:00,808.6713,3652.968036,2968.036533,16428.243808,5546.448204,0.0
2050-01-10 02:00:00,808.6713,3652.968036,2968.036533,16725.218323,5904.229370999999,0.0
2050-01-10 03:00:00,808.6713,3652.968036,2968.036533,17486.923330999998,6097.248849,0.0
2050-01-10 04:00:00,808.6713,3652.968036,2968.036533,17905.959323,6040.716141000001,0.0
2050-01-10 05:00:00,808.6713,3652.968036,2968.036533,18413.949588,5979.364554,0.0
2050-01-10 06:00:00,808.6713,3652.968036,2968.036533,18791.548188,5813.0482950000005,0.0
2050-01-10 07:00:00,808.6713,3652.968036,2968.036533,19244.933560999998,5866.817319,0.0
2050-01-10 08:00:00,808.6713,3652.968036,2968.036533,19681.737694,6079.136946,0.0
2050-01-10 09:00:00,808.6713,3652.968036,2968.036533,19590.047465,6404.807957999999,0.0
2050-01-10 10:00:00,808.6713,3652.968036,2968.036533,19391.562211,5991.710493,0.0
2050-01-10 11:00:00,808.6713,3652.968036,2968.036533,20366.102842,6276.512033999999,0.0
2050-01-10 12:00:00,808.6713,3652.968036,2968.036533,22623.744465,6686.094351,0.0
2050-01-10 13:00:00,808.6713,3652.968036,2968.036533,23976.030807,7185.525737999999,0.0
2050-01-10 14:00:00,808.6713,3652.968036,2968.036533,23980.062622,7679.836499999999,0.0
2050-01-10 15:00:00,808.6713,3652.968036,2968.036533,23722.468778000002,7603.659732,0.0
2050-01-10 16:00:00,808.6713,3652.968036,2968.036533,23238.862561,7690.743612,0.0
2050-01-10 17:00:00,808.6713,3652.968036,2968.036533,23029.916469,8129.425551,0.0
2050-01-10 18:00:00,808.6713,3652.968036,2968.036533,23564.619682,8514.857124,0.0
2050-01-10 19:00:00,808.6713,3652.968036,2968.036533,24900.603891,8871.728463,0.0
2050-01-10 20:00:00,808.6713,3652.968036,2968.036533,25765.368868999998,8865.095865,0.0
2050-01-10 21:00:00,808.6713,3652.968036,2968.036533,26397.237602,8792.626755,0.0
2050-01-10 22:00:00,808.6713,3652.968036,2968.036533,26792.641542999998,9434.152797,0.0
2050-01-10 23:00:00,808.6713,3652.968036,2968.036533,26484.606322,9150.423126000002,0.0
2050-01-11 00:00:00,808.6713,3652.968036,2968.036533,25633.453189,8892.010269,0.0
2050-01-11 01:00:00,808.6713,3652.968036,2968.036533,25032.529369,8669.659302,0.0
2050-01-11 02:00:00,808.6713,3652.968036,2968.036533,24056.189806,8430.772119,0.0
2050-01-11 03:00:00,808.6713,3652.968036,2968.036533,23579.185915000002,8108.993292000001,0.0
2050-01-11 04:00:00,808.6713,3652.968036,2968.036533,23319.302394,7549.942899,0.0
2050-01-11 05:00:00,808.6713,3652.968036,2968.036533,22409.504897000003,6750.724395,0.0
2050-01-11 06:00:00,808.6713,3652.968036,2968.036533,20691.805336999998,5957.860692,0.0
2050-01-11 07:00:00,808.6713,3652.968036,2968.036533,18864.360416,5237.32152,0.0
2050-01-11 08:00:00,808.6713,3652.968036,2968.036533,17526.238217,4682.050268999999,0.0
2050-01-11 09:00:00,808.6713,3652.968036,2968.036533,16250.98777,4239.11391,0.0
2050-01-11 10:00:00,808.6713,3652.968036,2968.036533,15329.150516,3954.5679870000004,0.0
2050-01-11 11:00:00,808.6713,3652.968036,2968.036533,16479.130966,4481.568678000001,0.0
2050-01-11 12:00:00,808.6713,3652.968036,2968.036533,18771.944558,5107.945188,0.0
2050-01-11 13:00:00,808.6713,3652.968036,2968.036533,20144.371378,6050.160564,0.0
2050-01-11 14:00:00,808.6713,3652.968036,2968.036533,20760.136459,6804.005496,0.0
2050-01-11 15:00:00,808.6713,3652.968036,2968.036533,21283.687367,7119.330216,0.0
2050-01-11 16:00:00,808.6713,3652.968036,2968.036533,22071.129262,7831.217156999999,0.0
2050-01-11 17:00:00,808.6713,3652.968036,2968.036533,23661.031679,8644.597551,0.0
2050-01-11 18:00:00,808.6713,3652.968036,2968.036533,24772.247004,9576.457536,0.0
