,efh,mfh,ghd
2010-10-02 03:00:00,0.7507121985250682,3.3932921289676217,7.816005520844977
2010-10-02 04:00:00,1.1741908746161325,5.112164997789648,9.036064919220777
2010-10-02 05:00:00,2.1212431866016033,7.912742344404847,11.304612863075782
2010-10-02 06:00:00,2.687164690105116,9.009264691756828,12.162467127558767
2010-10-02 07:00:00,2.5562712811315143,8.046103170434142,11.495247144072001
2010-10-02 08:00:00,2.2097887279660986,7.660838561905067,10.332378029995066
2010-10-02 09:00:00,2.0095988083594136,7.127395257787885,9.855792327504519
2010-10-02 10:00:00,1.8017092764601637,6.786584257935243,8.902620922523424
2010-10-02 11:00:00,1.6631162551939973,6.475408997200221,8.406971791933255
2010-10-02 12:00:00,1.601519356853479,6.327230301612115,7.14878553735821
2010-10-02 13:00:00,1.5399224585129603,6.134597997347577,7.301292962155185
2010-10-02 14:00:00,1.532222846220396,5.912329953965418,7.015341540660857
2010-10-02 15:00:00,1.6053691629997615,5.971601432200662,6.672199834867663
2010-10-02 16:00:00,1.7093139289493864,6.149415866906388,6.691263262967284
2010-10-02 17:00:00,1.8671559809469644,6.475408997200221,7.205975821657075
2010-10-02 18:00:00,2.024998032944543,6.99403443175859,7.45380038695216
2010-10-02 19:00:00,2.144342023479297,7.48302412719934,7.205975821657075
2010-10-02 20:00:00,2.0673459005536494,7.675656431463877,7.587244383649514
2010-10-02 21:00:00,1.805559082606446,7.334845431611234,6.729390119166528
2010-10-02 22:00:00,1.151092037738438,6.045690779994715,5.719028429886568
2010-10-02 23:00:00,0.6891153001845498,4.430542998084361,6.195614132377115
2010-10-03 00:00:00,0.5360013405482817,3.2398611189393445,6.09454947495018
2010-10-03 01:00:00,0.5617000349581308,3.1256809913996317,6.443333932853955
2010-10-03 02:00:00,0.5984124555436295,2.982955831974991,8.077113761982165
2010-10-03 03:00:00,0.7158922014172255,3.2684061508242723,10.70217573462637
2010-10-03 04:00:00,1.1197288278577116,4.924018000150104,12.57459756126769
2010-10-03 05:00:00,2.022854374260981,7.621523513275815,9.453894516865489
2010-10-03 06:00:00,2.562526956867812,8.677689693018156,10.62874742769926
2010-10-03 07:00:00,2.437704726877117,7.749976156757991,9.196895442620603
2010-10-03 08:00:00,2.1072929416076276,7.378890742253926,8.095470838713943
2010-10-03 09:00:00,1.9163883545630345,6.865080168325218,7.820114687737279
2010-10-03 10:00:00,1.7181412834013412,6.536812301648545,7.4162589996381705
2010-10-03 11:00:00,1.585976569293546,6.2370894668567995,7.049117465002617
2010-10-03 12:00:00,1.5272366963567476,6.094364307432159,6.535119316512843
2010-10-03 13:00:00,1.4684968234199498,5.908821600180126,6.626904700171732
2010-10-03 14:00:00,1.46115433930285,5.694733861043164,6.461691009585733
2010-10-03 15:00:00,1.5309079384152977,5.751823924813022,6.535119316512843
2010-10-03 16:00:00,1.6300314739961443,5.92309411612259,6.571833469976398
