name,Bacton,Barrow,Grain LNG,Grangemouth,Humberside,Merseyside,South Wales,Southampton,St Fergus,Teesside,Theddlethorpe
2050-02-23 13:00:00,5393.418214188929,0.0,6504.656915859441,6630.130667260295,11593.641959289418,10886.569151764572,5728.213477664203,3484.6866096746,3281.552349779765,6446.929925726327,5238.129128792442
2050-02-23 14:00:00,5418.9730137469,0.0,6554.734817337355,6655.5343561885475,11625.76959182001,10964.832140420607,5771.616210651796,3512.0975258256794,3292.4396450347303,6478.077745839928,5280.741853134443
2050-02-23 15:00:00,5458.407165147293,0.0,6632.011085703862,6694.735325581897,11675.346420723465,11085.60141261577,5838.591885414613,3554.395889977319,3309.2400604890227,6526.142605490484,5346.498448856266
2050-02-23 16:00:00,5539.46477982007,0.0,6790.853859344477,6775.313630402571,11777.25249328356,11333.84484583973,5976.261601753924,3641.3409459994477,3343.773619697883,6624.940797780659,5481.662326077671
2050-02-23 17:00:00,5601.397325528656,0.0,6912.218611794808,6836.879956608598,11855.11442546956,11523.516696375476,6081.448955641551,3707.771825787408,3370.1591880718947,6700.4281358258,5584.935078896238
2050-02-23 18:00:00,5626.8315213189035,0.0,6962.06017474914,6862.163754923275,11887.090434289606,11601.410329314836,6124.646853012417,3735.0533783816704,3380.995101635327,6731.4289563727025,5627.346696002122
2050-02-23 19:00:00,5608.717385663617,0.0,6926.563206805988,6844.156731767128,11864.317244751488,11545.934785862124,6093.881477946025,3715.62356237118,3373.2778059969787,6709.350292142749,5597.141306692717
2050-02-23 20:00:00,5495.607120432025,0.0,6704.909160740828,6731.715310107093,11722.114406159277,11199.528335495737,5901.772961153867,3594.2977820982314,3325.0886252855353,6571.484284372149,5408.529514155254
2050-02-23 21:00:00,5200.186446590123,0.0,6125.994528065523,6438.041517666267,11350.7099336021,10294.78616394403,5400.025154574977,3277.4198781410387,3199.2284285251817,6211.40671906813,4915.9144298226265
2050-02-23 22:00:00,4800.081932217877,0.0,5341.938507350138,6040.302901135749,10847.69636926471,9069.443934258,4720.480423064345,2848.254653414967,3028.769021440674,5723.73381003061,4248.73864782293
2050-02-23 23:00:00,4377.3048916175385,0.0,4513.452768760023,5620.0258255494455,10316.178782051145,7774.665837584725,4002.428263632007,2394.770133444116,2848.6502747608292,5208.4261795048005,3543.756343095365
2050-02-24 00:00:00,4110.1002336738065,0.0,3989.8310316929364,5473.684443970812,10402.137849299059,7024.579550816888,3548.8730655640243,2108.1576535669587,2738.5955280518824,4951.205572006163,3098.19157135747
2050-02-24 01:00:00,4178.954558024876,0.0,4124.759895578535,5542.131618960842,10488.701879115655,7235.449731715095,3665.8164932779187,2182.0130601470414,2767.930031619038,5035.129615474612,3213.006416086381
2050-02-24 02:00:00,4233.878036242169,0.0,4232.389482918892,5596.730323690442,10557.751973657163,7403.655924955585,3759.099520382373,2240.9257842607517,2791.3294765031524,5102.073854878436,3304.591522511033
2050-02-24 03:00:00,4367.708822810308,0.0,4494.648043361429,5729.769742109199,10726.004763994551,7813.520119243251,3986.4001447429655,2384.4770753100347,2848.346370111191,5265.195356036362,3527.754862280704
2050-02-24 04:00:00,4776.402498610866,0.0,5295.535625553523,6136.046730642378,11239.81666863936,9065.16713139897,4680.532863109637,2822.8553162910566,3022.465079482554,5763.337283016633,4209.25310325502
2050-02-24 05:00:00,5574.698214576412,0.0,6859.89828563528,6929.621964724769,12243.438370116852,11509.991964442353,6036.372721160302,3679.1334837037552,3362.568751232149,6736.351033406132,5540.4142110019875
2050-02-24 06:00:00,5730.879230084737,0.0,7165.9549811536335,7084.879450719588,12439.78998943296,11988.304972426933,6301.633377909406,3846.658363356115,3429.107673801357,6926.714419555074,5800.846641560191
2050-02-24 07:00:00,5626.692564046821,0.0,6961.787870183997,6981.308861230327,12308.805948119687,11669.22753870501,6124.6808631126005,3734.904328254121,3384.72027830596,6799.72506381299,5627.114984228485
2050-02-24 08:00:00,5554.263255657951,0.0,6819.853367376287,6909.307841796566,12217.747428991654,11447.408771238504,6001.66561795887,3657.214276542923,3353.8626985486344,6711.443601713031,5506.338840175576
2050-02-24 09:00:00,5450.947527830616,0.0,6617.392971335244,6806.603040486436,12087.858335917865,11130.998634011714,5826.192320344606,3546.3944383305916,3309.846355130007,6585.51580102841,5334.059475584503
2050-02-24 10:00:00,5333.547334689768,0.0,6387.332262298624,6689.897058117005,11940.262176703489,10771.45404188312,5626.797712532281,3420.467140681307,3259.829505543108,6442.4209554219,5138.2942121293945
2050-02-24 11:00:00,5236.718982086977,0.0,6197.584708579353,6593.64127088704,11818.52904692847,10474.911850497738,5462.342690135651,3316.6058739074697,3218.5770253016944,6324.400381559588,4976.832570116012
2050-02-24 12:00:00,5194.641083260588,0.0,6115.127678656443,6551.812187073833,11765.628484429948,10346.045955421981,5390.8768270089295,3271.4717395571956,3200.6502750960344,6273.1131538734735,4906.6675156215715
2050-02-24 13:00:00,5182.652114505896,0.0,6091.633759451273,6539.894111484008,11750.555887922284,10309.329074762536,5370.514546002731,3258.611978457239,3195.5425284146804,6258.500233851479,4886.675865147866
2050-02-24 14:00:00,5206.214851865465,0.0,6137.807960010575,6563.317517675191,11780.179089058565,10381.491262632328,5410.533924583815,3283.886143358744,3205.5811310680447,6287.220001462842,4925.966818284422
2050-02-24 15:00:00,5242.528670705646,0.0,6208.9695372336755,6599.416605657477,11825.83301895276,10492.704343584079,5472.209970185535,3322.8375364657677,3221.0521687747387,6331.481600709824,4986.520247730489
